Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;
251290305000008;1;212;2;3;2;5;3;6;2;5;7;4;7;8;8;7;6;4;6;7;7;2;7;5;2;4;4;3;4;2;7;5;3;3;1;7;3;4;4;4;3;3;3;1;5;3;4;3;2;2;2;1;1;1;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;61;40;74;2;9;2;9;0;
251290305000009;1;650;4;8;10;6;9;14;11;14;8;12;15;14;11;10;19;8;13;17;14;10;20;11;12;15;20;16;10;8;8;10;18;18;8;10;13;8;8;9;14;12;12;8;6;11;11;5;9;8;7;7;6;4;6;3;6;4;4;5;5;3;3;1;4;3;2;3;4;3;2;1;1;2;3;1;2;10;197;136;198;7;34;13;28;0;
251290305000010;1;516;6;8;5;8;12;8;6;10;8;6;9;12;12;15;11;11;7;13;12;9;5;6;8;9;16;8;10;6;8;9;7;12;3;9;10;10;10;10;5;7;6;4;8;3;7;6;5;7;7;4;6;7;3;6;8;5;6;5;2;10;3;1;6;2;1;4;0;4;4;5;4;2;1;2;0;6;148;104;160;10;18;5;29;0;
251290305000011;1;745;10;9;8;16;20;17;17;16;15;20;28;20;23;12;17;12;11;20;14;14;15;13;14;12;11;12;18;15;15;9;15;11;18;16;10;10;4;9;9;10;10;19;7;12;11;11;8;6;8;2;7;9;1;4;4;4;3;6;7;2;2;2;2;4;2;5;2;0;1;1;1;3;1;1;2;10;215;147;233;8;30;10;34;0;
251290305000012;8;2;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
251290305000013;5;537;0;2;7;4;14;21;19;25;21;22;21;19;8;12;17;12;17;14;13;16;20;10;17;17;11;17;16;11;4;5;5;11;5;6;9;6;3;6;1;6;2;2;3;4;3;7;6;6;4;4;5;2;1;1;1;1;0;2;2;2;3;1;0;0;1;0;0;0;0;0;1;0;0;0;0;3;140;124;193;3;25;1;24;0;
251290305000014;8;125;0;1;2;3;5;1;10;5;2;6;8;5;4;4;2;3;1;4;4;7;4;3;0;5;4;2;4;3;4;1;1;1;4;0;1;2;0;0;3;0;0;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;27;35;42;2;1;3;4;0;
251290305000015;8;120;2;0;2;4;2;3;5;6;2;7;5;1;2;4;4;4;3;4;4;5;1;0;1;3;1;2;1;2;2;1;1;2;1;1;0;1;1;1;3;0;4;1;1;2;0;0;1;1;2;0;0;0;1;1;0;1;2;0;0;0;0;1;3;0;0;0;0;1;2;0;1;0;0;0;0;1;30;29;44;0;4;1;2;0;
251290305000016;8;96;0;0;3;3;2;4;6;4;8;7;6;4;1;2;6;6;4;4;1;1;2;1;0;2;0;1;1;0;2;0;1;2;1;2;0;0;2;1;0;0;0;0;0;0;0;0;0;2;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;15;49;0;1;2;1;0;
251290305000017;8;227;3;2;2;0;0;6;7;4;7;6;5;5;8;11;10;3;8;10;3;7;12;8;3;8;5;4;6;3;5;8;2;5;5;0;5;1;1;0;3;0;3;3;2;2;2;2;1;2;1;0;5;1;0;1;0;1;0;0;1;3;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;2;69;50;63;13;6;7;12;0;
251290305000018;8;630;3;4;10;16;7;19;21;14;22;28;21;25;16;28;21;16;16;20;12;15;11;15;11;13;11;14;12;10;8;12;12;14;7;6;4;13;8;9;11;12;7;5;6;5;2;6;4;5;2;4;1;2;0;4;2;4;3;3;2;0;1;3;2;1;1;0;0;2;2;1;0;0;0;1;0;2;155;148;255;1;16;4;11;0;
251290305000019;8;147;0;4;3;5;6;6;4;7;3;4;7;4;8;4;7;7;4;1;4;5;4;4;0;2;4;4;2;1;2;2;0;0;4;3;2;3;2;0;0;0;1;2;1;1;2;0;0;1;0;1;0;1;1;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;21;52;3;7;2;3;0;
251290305000020;5;338;0;1;8;8;8;12;12;15;6;14;15;14;13;12;8;9;11;11;7;4;4;10;7;9;11;6;10;10;2;6;6;5;6;7;2;6;1;4;1;3;1;0;3;4;2;0;1;1;1;4;1;1;1;1;2;1;0;0;0;1;1;0;1;1;0;0;0;1;1;0;3;0;1;0;0;0;84;72;131;0;11;5;8;0;
251290305000021;5;279;1;3;3;5;3;9;8;8;7;4;9;12;10;10;5;5;8;13;8;5;9;9;5;7;8;9;2;4;1;1;5;2;2;2;7;3;4;4;2;4;4;5;3;4;2;3;4;3;2;1;2;2;0;1;4;0;3;1;2;0;2;0;0;0;0;2;1;0;1;0;0;0;0;0;0;1;74;70;99;1;9;2;9;0;
251290305000022;5;270;0;2;0;7;7;4;7;14;3;7;10;10;9;10;9;4;10;10;5;6;5;4;4;6;4;5;2;7;7;6;4;6;3;3;5;3;3;8;6;2;4;1;1;0;1;1;4;3;2;2;1;2;0;1;1;1;5;1;3;0;0;0;0;1;1;2;0;0;0;0;2;1;0;0;0;2;62;75;101;0;9;1;5;1;
251290305000023;5;285;0;0;3;5;8;9;10;14;16;6;16;18;5;11;10;14;5;9;10;7;15;6;10;6;6;4;2;6;4;2;3;6;4;2;1;2;0;2;1;4;2;0;1;1;3;1;1;2;0;2;0;2;0;2;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;63;60;127;1;5;5;8;0;
251290305000024;8;0;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
251290305000025;8;296;1;1;2;2;4;5;4;7;6;6;9;9;13;13;4;6;7;13;5;9;7;7;5;8;5;5;4;2;3;7;6;4;4;4;4;5;3;9;5;6;2;5;8;4;2;2;1;5;2;0;2;3;1;2;2;5;1;1;4;2;2;2;0;1;1;0;0;1;0;0;1;2;0;0;1;2;74;67;97;1;22;1;18;0;
251290305000026;8;1;"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";"X";
251290305000027;8;130;0;1;0;4;2;3;4;7;7;3;6;9;6;5;7;6;10;4;3;3;1;3;4;2;2;5;3;4;3;1;1;0;1;1;0;3;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26;18;67;0;6;0;6;0;
251290305000029;8;603;5;7;5;11;6;21;18;22;24;29;29;24;27;21;17;9;20;15;11;21;12;13;16;9;14;12;20;7;9;9;10;5;9;5;12;9;2;5;4;6;5;6;6;0;5;3;1;3;3;4;1;1;4;3;3;8;0;2;1;0;3;0;1;0;1;2;0;1;0;2;0;2;0;0;0;2;153;134;226;5;24;3;23;0;
251290305000031;1;502;1;2;7;9;7;7;7;4;14;8;13;6;15;6;7;9;15;9;7;11;5;7;8;10;11;10;6;11;8;3;10;9;7;11;10;10;6;10;10;13;5;4;6;6;11;5;3;6;7;8;7;4;5;4;9;7;2;1;3;5;2;0;1;5;3;3;2;5;0;1;3;3;3;4;3;17;153;96;150;9;26;10;23;8;
251290305000032;1;544;3;2;13;10;13;18;22;9;16;12;21;12;14;15;13;17;14;20;12;17;16;9;15;11;12;10;14;12;9;9;7;5;5;7;9;9;5;10;3;6;3;4;7;4;11;8;2;5;2;6;2;5;3;4;2;4;1;1;3;1;1;0;0;1;2;1;1;0;0;1;0;2;0;0;0;1;165;108;175;1;28;6;19;0;
251290305000033;1;654;1;1;8;9;11;11;8;7;11;18;11;16;15;16;13;12;21;15;7;14;14;10;24;9;12;12;12;8;15;13;10;5;12;10;11;9;12;9;11;8;6;11;11;15;14;7;10;11;5;7;3;5;4;5;11;11;5;3;3;2;4;5;1;5;3;5;1;2;2;3;1;3;0;1;1;17;207;126;189;11;27;19;28;8;
251290305000034;1;277;0;0;1;4;2;5;3;5;3;3;8;3;6;6;5;4;6;8;4;5;6;5;6;6;8;5;5;5;1;3;6;1;3;4;4;3;7;7;4;1;6;6;6;6;7;4;2;7;0;3;3;4;1;3;1;1;3;1;4;1;3;3;2;2;2;2;0;1;0;1;4;0;3;1;0;13;84;53;87;5;17;4;17;1;
251290305000035;8;155;0;0;0;6;4;6;3;13;4;8;6;5;6;3;3;5;5;1;5;1;2;4;4;7;5;6;5;1;3;4;3;3;0;3;2;2;3;1;3;0;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;24;29;77;1;7;1;6;0;
251290305000036;5;220;2;2;5;9;4;4;2;7;6;6;6;8;5;9;5;3;7;3;2;7;8;5;9;5;4;6;2;5;4;3;5;3;3;3;3;3;0;2;5;2;2;5;3;2;1;2;1;0;1;6;3;0;1;1;1;0;1;1;0;0;0;1;0;0;1;1;3;0;0;0;0;0;0;1;0;0;57;57;68;1;6;1;8;0;
251290307000001;1;139;1;1;1;1;4;7;2;3;2;1;8;3;3;3;1;5;6;6;5;2;3;4;1;7;3;4;3;4;4;1;4;3;2;1;1;1;5;2;0;4;0;1;1;1;0;2;0;0;2;0;0;1;0;0;0;1;2;0;0;1;0;0;0;0;0;1;1;0;0;0;0;2;0;1;0;0;40;27;42;8;2;9;3;0;
251290307000002;8;23;0;0;0;0;0;0;0;0;1;0;1;2;3;0;3;1;1;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;12;0;1;1;2;0;
251290307000003;8;169;2;7;5;6;10;5;8;4;3;4;2;4;2;6;5;3;3;6;3;6;8;4;6;4;3;4;5;2;6;3;1;4;4;3;0;0;0;0;0;1;2;0;1;0;1;0;0;2;0;1;0;1;1;1;0;1;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;1;0;0;0;1;33;36;58;0;4;1;7;0;
251290307000004;5;234;2;3;5;8;4;6;7;5;7;13;11;9;8;8;6;12;7;4;5;13;4;4;0;6;2;9;6;7;7;2;6;4;0;3;4;2;0;2;1;1;1;0;2;0;1;1;0;0;0;0;3;0;2;0;1;4;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;50;48;96;0;12;0;4;0;
251290307000005;5;153;1;1;3;1;3;4;1;6;6;8;6;4;5;6;5;4;6;2;1;2;5;1;1;3;4;1;3;3;1;5;4;4;2;1;1;5;3;2;2;2;3;3;5;0;1;1;0;2;1;0;0;1;3;0;1;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;31;34;62;0;5;1;6;5;
251290307000006;5;164;1;1;2;2;4;8;7;5;3;10;6;2;3;5;4;2;2;7;6;5;6;6;7;3;1;8;4;3;1;1;4;5;1;2;0;3;0;3;2;2;2;0;3;1;1;1;0;0;2;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;45;35;70;1;3;0;0;0;
251290320000001;1;709;2;9;7;19;11;9;22;14;17;14;16;15;19;18;14;29;17;9;12;10;19;20;18;23;12;19;16;9;13;10;11;7;12;6;8;7;9;6;9;5;16;7;7;6;8;7;6;10;9;4;7;4;7;3;7;8;4;4;4;3;11;5;3;6;5;5;1;3;1;3;0;0;0;1;0;12;203;151;234;9;28;8;24;2;
251290320000002;8;332;0;4;4;5;6;5;15;12;12;15;16;14;10;12;11;8;7;11;10;6;9;2;5;6;6;6;6;6;1;7;5;7;6;5;6;4;1;4;4;1;3;8;2;5;2;3;1;2;1;3;0;1;1;2;1;3;0;0;2;0;0;0;0;1;1;3;1;0;2;1;1;1;1;0;0;0;79;69;129;0;19;2;11;2;
251300005000001;1;426;7;9;19;4;11;10;7;10;11;10;8;14;13;9;7;15;10;12;10;6;7;15;6;10;6;11;8;13;1;8;11;4;7;8;8;3;5;7;5;4;3;2;6;4;1;0;3;6;9;3;3;5;0;2;2;2;2;1;3;1;0;2;1;4;1;3;0;1;0;1;1;1;0;0;1;3;116;81;144;2;19;4;5;1;
251300005000002;8;14;0;0;0;0;0;0;0;0;2;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1;8;0;3;0;0;0;
251300005000003;8;526;2;6;7;11;14;7;13;17;22;17;21;14;18;16;17;15;18;12;16;12;13;15;13;20;6;9;9;14;10;5;8;13;8;7;4;3;4;2;7;6;1;3;2;4;4;3;2;3;3;6;4;4;3;3;1;2;1;3;2;0;3;8;1;0;0;2;1;1;1;0;0;1;0;0;0;3;126;119;208;1;18;3;11;0;
251300005000004;8;568;3;7;13;9;14;13;21;18;15;23;19;15;22;17;14;12;11;14;14;14;16;9;12;11;11;7;12;7;12;6;8;9;12;9;6;11;6;7;7;9;8;4;7;5;7;3;1;0;4;5;1;1;2;1;1;4;1;4;3;1;3;3;2;2;0;1;5;1;4;1;0;1;0;1;1;5;140;128;220;3;17;3;11;0;
251300030000001;1;375;3;8;8;3;16;16;12;10;12;14;8;10;10;16;5;11;16;10;7;8;11;7;5;12;11;15;8;9;7;8;9;4;3;7;0;4;1;1;4;3;2;1;2;2;0;1;2;0;3;3;1;4;2;0;5;3;4;0;1;0;1;1;0;0;0;1;1;0;0;0;0;0;0;2;0;1;91;89;134;0;9;1;10;2;
251300030000002;8;145;0;0;0;2;3;10;7;8;10;4;5;3;5;3;3;3;3;8;3;2;3;3;4;2;1;2;4;0;1;0;5;3;0;0;0;3;0;1;0;1;1;1;1;4;1;2;1;2;2;2;2;2;0;1;0;1;2;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;30;23;75;0;5;0;7;0;
251300030000003;8;123;0;1;0;2;4;2;3;5;5;3;3;5;3;1;7;5;1;5;1;3;3;4;2;6;2;3;0;2;2;2;1;0;1;1;1;2;2;3;0;1;1;3;2;1;1;1;2;0;1;3;1;0;0;1;0;1;2;0;0;0;0;0;0;1;1;1;0;0;0;0;0;1;0;0;0;2;27;33;49;1;2;1;3;0;
251310905000001;1;582;1;4;10;10;11;13;14;13;16;10;22;8;10;13;8;8;16;13;18;11;6;7;8;16;8;13;12;9;9;7;7;7;10;11;4;14;6;5;6;9;7;4;6;8;6;3;2;9;12;10;7;5;6;5;2;5;5;5;8;6;0;5;5;4;5;3;4;4;1;3;1;2;5;1;4;11;177;127;173;8;28;3;25;1;
251310905000002;1;248;1;3;3;9;6;0;6;1;5;5;7;5;6;4;5;3;5;3;6;5;7;1;3;3;3;3;3;4;3;3;1;1;1;2;2;5;2;5;8;3;5;5;6;3;0;7;4;6;5;4;3;3;2;0;2;3;0;4;2;1;3;1;1;0;3;2;1;4;3;1;1;1;1;4;1;5;82;54;73;1;8;1;4;1;
251310905000003;1;452;4;8;6;10;11;9;4;15;16;11;14;15;15;12;16;8;8;12;11;8;11;11;6;9;9;5;5;11;6;10;5;8;9;9;4;8;6;6;6;4;8;7;3;4;1;3;8;4;1;3;2;1;4;1;3;2;0;4;4;2;0;2;2;0;2;5;2;1;0;2;1;1;1;0;1;6;124;96;146;5;26;3;9;4;
251310905000004;1;485;3;8;13;7;17;15;12;20;15;15;20;18;17;14;14;5;11;10;11;7;16;6;5;5;9;12;3;10;10;8;9;8;11;5;6;6;5;7;2;7;3;4;3;2;4;7;7;6;4;5;3;3;3;2;1;3;0;4;1;0;2;0;1;1;1;4;0;1;2;0;0;0;2;1;0;3;114;108;170;0;26;3;12;3;
251310905000005;8;324;0;1;7;5;10;10;10;12;7;9;13;10;8;11;10;7;8;7;6;7;7;4;9;2;3;6;5;4;6;7;6;2;4;7;3;5;1;5;2;4;2;6;5;2;4;4;3;4;2;2;2;0;1;3;3;0;2;7;1;3;1;1;1;3;1;4;1;1;2;0;0;0;0;0;2;1;81;74;130;2;9;1;3;0;
251310905000006;8;388;0;1;3;1;6;18;7;17;12;9;10;10;14;13;14;11;6;12;10;9;9;5;4;5;6;4;6;6;4;6;4;10;6;4;6;4;4;4;6;10;6;7;6;3;6;4;1;4;2;4;1;1;2;1;2;1;1;7;3;0;2;2;1;4;3;1;1;1;0;1;2;0;1;2;2;7;88;102;152;5;18;4;7;1;
251310905000007;8;193;0;0;2;1;7;2;9;3;5;6;8;6;9;7;7;4;3;8;2;4;7;5;5;3;2;7;2;3;3;0;1;2;3;2;2;1;4;2;3;2;5;4;1;1;3;1;3;1;4;0;1;0;1;6;1;0;2;1;0;1;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;41;60;70;0;5;0;4;3;
251310905000008;8;536;1;4;7;7;8;16;14;19;17;18;22;21;17;19;14;11;9;11;6;10;10;11;7;9;6;8;5;6;8;3;7;9;5;9;11;6;5;1;15;9;1;13;6;6;3;2;4;2;6;1;3;13;4;5;5;4;4;5;3;7;1;2;4;6;0;0;3;3;0;2;1;3;1;2;1;9;116;126;212;6;27;6;16;0;
251310905000009;8;267;3;2;3;8;8;10;10;14;11;7;12;7;9;10;8;6;4;4;9;10;8;10;4;6;1;3;2;2;3;2;1;1;2;1;0;3;1;3;2;3;5;3;2;1;2;3;5;4;1;2;0;1;1;3;1;0;1;2;1;3;1;1;1;2;0;0;1;0;1;2;0;0;1;0;0;3;52;51;122;5;10;0;1;0;
251310905000010;8;155;0;1;2;6;1;1;6;4;4;14;6;7;6;6;4;2;1;5;4;1;2;4;0;6;3;4;1;3;2;2;1;2;2;0;0;1;1;1;1;0;2;4;2;0;2;2;2;1;1;1;2;4;1;3;2;2;0;2;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;37;34;64;0;3;1;6;0;
251310905000011;1;555;1;7;2;11;10;9;15;24;24;20;23;15;17;15;11;15;11;12;8;17;12;8;8;13;13;11;14;9;11;10;10;11;4;9;5;9;7;9;3;9;10;6;5;5;4;6;5;2;1;2;2;4;5;3;4;5;1;4;1;2;0;0;1;1;3;3;1;4;1;2;2;1;3;0;0;4;156;140;193;1;16;3;13;2;
251310905000012;5;129;1;0;2;3;1;3;3;1;3;2;3;1;3;2;5;4;6;2;3;1;3;4;0;1;0;1;2;0;3;3;1;0;1;4;2;2;0;0;0;4;3;3;0;1;2;1;2;1;3;1;4;3;1;1;0;1;1;0;0;0;1;0;3;2;0;1;0;0;1;0;0;1;1;2;1;8;32;27;45;3;5;1;6;1;
251310907000001;1;559;1;4;8;6;21;17;13;21;17;15;17;14;11;18;10;10;18;18;7;9;11;14;9;14;8;10;15;12;14;7;9;4;8;9;2;7;4;7;7;6;6;11;3;6;3;0;3;7;2;5;3;7;4;3;3;3;2;5;5;1;3;3;1;1;7;1;3;1;3;5;2;2;2;0;4;7;156;121;197;7;18;3;17;0;
251310907000002;5;180;0;0;1;5;3;5;3;6;5;5;5;4;7;7;6;3;5;2;2;1;3;1;1;5;3;5;3;4;2;4;2;7;1;2;1;6;2;0;1;0;5;0;1;0;3;1;3;3;2;1;2;0;1;2;4;2;1;3;2;1;3;2;1;3;0;1;0;1;1;0;0;1;0;0;0;2;44;40;69;0;11;1;6;0;
251310907000003;8;354;0;0;3;6;8;8;6;5;13;5;15;7;15;13;8;13;7;17;11;10;7;7;10;12;6;7;10;8;3;5;10;7;8;4;3;3;6;3;2;3;1;4;3;3;3;3;2;1;4;3;4;2;2;3;1;3;1;0;0;2;1;3;3;2;0;0;1;0;1;0;1;2;0;0;1;0;86;88;140;0;17;1;5;0;
251310907000004;8;243;2;3;3;5;6;5;9;6;7;8;7;6;2;4;5;5;6;5;3;4;3;4;3;4;7;4;2;5;8;2;5;1;4;5;3;5;2;4;3;3;1;5;3;2;3;4;3;3;1;1;0;4;2;5;3;2;3;0;3;1;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;4;61;57;75;2;13;6;9;1;
251310907000005;8;151;2;1;3;3;2;2;3;1;5;1;5;1;5;2;6;3;3;3;4;5;3;1;3;1;2;1;2;5;2;2;2;2;0;3;0;3;2;1;1;1;3;3;4;1;0;1;5;3;1;2;4;1;1;3;0;1;0;1;1;2;1;0;1;3;0;1;2;1;1;1;0;0;0;1;1;4;42;46;41;2;3;0;6;0;
251310908000001;1;326;1;7;1;9;9;13;9;15;17;9;10;15;7;20;12;10;4;10;9;11;9;4;6;6;4;2;3;6;7;3;0;2;4;3;4;1;3;1;2;5;0;3;2;0;2;4;0;5;2;4;1;4;1;3;1;3;2;2;2;0;0;0;1;1;0;2;0;0;1;0;0;1;1;0;0;5;73;48;152;1;8;4;9;0;
251310908000002;8;742;1;3;10;13;16;16;16;28;20;25;26;21;29;25;28;14;17;15;20;19;19;13;16;16;9;20;11;11;13;8;11;7;8;5;8;8;13;9;10;9;7;6;8;2;4;14;2;10;8;11;2;6;2;5;2;8;3;3;4;3;2;2;6;0;3;5;4;2;5;2;5;1;2;0;2;5;165;166;334;4;13;0;12;2;
251310908000003;8;224;1;1;2;6;1;7;4;6;10;7;8;14;12;10;6;6;3;9;5;5;7;5;4;6;3;2;1;2;2;2;3;1;3;2;2;2;1;2;0;0;2;4;4;6;0;2;5;3;1;2;1;1;0;0;1;2;0;1;2;1;4;1;1;1;0;1;0;2;1;0;0;0;1;0;1;0;45;52;95;0;6;6;8;0;
251315805000001;1;611;1;5;11;15;14;20;10;26;21;21;21;14;16;15;16;25;12;12;11;20;10;11;19;15;6;12;11;17;6;11;11;11;16;6;12;4;8;10;6;4;4;5;2;6;8;9;4;2;2;3;4;6;2;3;0;2;0;3;1;1;4;2;3;0;2;5;3;0;0;4;1;0;0;2;1;5;198;114;221;5;11;5;10;0;
251315805000002;8;341;0;1;1;2;12;10;14;17;16;19;14;7;12;15;14;10;14;7;5;10;11;6;5;6;1;3;5;4;2;6;5;8;4;5;7;3;2;3;4;2;5;2;4;4;2;2;4;0;3;1;1;1;1;1;2;0;1;3;2;1;0;0;0;0;1;1;0;0;1;1;1;0;0;0;1;3;76;80;158;2;5;1;3;0;
251315805000003;8;455;2;8;12;18;12;14;11;16;20;17;24;18;23;19;15;17;19;8;8;8;9;6;7;7;7;6;2;10;2;4;5;3;2;9;3;14;1;6;1;5;2;4;4;1;1;4;1;0;0;3;2;4;2;1;0;1;1;0;1;0;0;3;2;1;1;5;3;2;1;1;0;1;1;0;0;4;76;85;201;2;25;1;8;3;
251315805000004;8;336;1;5;5;6;10;10;17;13;13;10;12;12;8;15;7;10;8;5;10;8;2;5;7;10;7;6;4;2;5;5;4;5;2;2;0;3;2;4;1;7;2;2;2;5;3;3;5;1;5;3;3;4;6;2;0;1;0;1;2;1;2;1;0;1;1;0;2;1;1;0;0;1;0;0;1;6;79;74;135;0;12;1;7;0;
251315805000005;8;299;3;4;4;3;10;15;9;19;14;11;14;12;14;12;4;6;3;7;6;5;3;4;6;4;7;4;5;7;2;3;5;8;5;1;2;3;2;1;5;2;3;3;2;1;2;2;2;2;4;0;1;1;0;5;0;1;1;2;1;1;1;1;1;0;0;1;1;1;0;1;1;0;0;1;1;1;80;42;126;10;4;9;3;0;
251315805000006;8;276;1;3;7;5;10;8;15;12;12;10;9;14;10;9;12;6;6;10;5;11;3;2;7;2;1;4;4;6;4;2;6;6;2;3;1;2;2;4;0;0;2;2;1;1;1;0;2;2;1;1;2;4;0;0;2;3;1;2;2;0;3;1;0;3;1;2;0;0;0;0;0;0;0;0;0;1;48;55;132;1;9;0;5;0;
251315805000007;8;630;3;4;7;17;17;19;19;24;26;29;23;22;20;18;16;22;8;12;22;23;15;12;17;17;12;9;8;11;7;13;12;5;3;11;9;10;4;3;3;4;5;3;5;3;4;6;2;2;8;5;3;5;5;4;2;4;1;3;2;1;3;4;0;1;4;0;1;3;0;1;0;0;0;1;0;3;170;112;273;4;7;8;7;0;
251315805000008;8;279;0;2;4;3;14;10;11;6;12;10;18;11;13;8;10;7;7;8;11;7;5;4;2;5;3;5;3;1;4;2;4;0;0;3;4;1;2;6;1;4;3;1;1;1;3;4;1;3;2;0;0;3;1;0;2;0;1;2;0;2;0;4;2;2;1;3;0;1;0;0;0;0;1;0;0;4;72;40;133;1;5;1;4;0;
251315805000009;1;656;4;12;17;13;19;17;24;22;13;23;22;13;18;15;17;13;12;18;9;23;20;14;16;15;21;15;6;11;17;15;7;10;7;5;3;11;8;9;7;8;6;8;6;4;2;8;3;6;6;3;3;4;6;5;4;2;4;3;4;0;1;3;1;0;0;0;1;0;2;1;1;1;3;0;2;4;189;138;230;5;11;5;11;0;
251315805000010;5;203;1;0;1;1;7;9;7;8;8;10;11;7;9;8;6;3;3;2;3;3;4;3;3;1;2;4;2;4;7;4;7;0;2;3;2;5;1;0;3;1;2;1;4;3;0;0;0;2;1;1;2;1;0;0;0;3;2;1;0;1;0;1;0;1;1;0;2;2;0;0;0;2;0;0;2;3;54;42;78;0;10;1;7;1;
251320805000001;1;741;1;1;8;13;13;12;17;15;20;11;11;10;17;12;8;19;16;12;6;19;15;14;17;12;13;10;11;9;3;13;11;13;12;8;7;14;13;9;11;13;10;17;15;13;9;13;9;7;4;8;8;3;5;7;11;4;6;7;6;5;5;10;1;8;5;7;3;8;4;4;8;6;2;4;2;28;228;172;224;6;30;8;31;3;
251320805000002;1;463;1;3;9;8;12;10;5;8;9;10;14;8;11;17;3;3;11;9;4;10;15;6;13;14;12;6;7;5;7;6;9;7;8;7;8;3;6;9;2;4;3;7;5;6;5;6;3;4;4;10;8;4;4;5;9;2;3;7;4;3;1;7;1;2;2;4;1;2;2;3;3;0;1;2;1;10;113;102;166;4;24;4;17;0;
251320805000003;8;142;0;0;1;1;6;1;1;3;4;4;3;5;5;4;5;5;3;6;1;1;4;0;3;2;1;5;5;1;1;4;2;3;1;3;3;2;0;2;1;2;3;1;1;1;0;3;1;0;2;1;0;2;1;0;3;1;1;0;1;2;0;2;3;0;1;1;0;1;1;0;0;1;1;0;0;3;32;33;51;1;2;2;12;1;
