Cod_setor;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132
251370305000058;1;622;622;621;0;1;470;22;114;0;16;0;617;4;0;1;622;36;5;541;40;0;0;0;622;378;195;40;9;0;622;622;0;0;0;0;0;0;622;622;0;0;580;39;3;279;279;279;0;0;209;12;51;0;7;0;275;3;0;1;279;16;2;241;20;0;0;0;279;175;79;19;6;0;279;279;0;0;0;0;0;0;279;279;0;0;260;17;2;343;343;342;0;1;261;10;63;0;9;0;342;1;0;0;343;20;3;300;20;0;0;0;343;203;116;21;3;0;343;343;0;0;0;0;0;0;343;343;0;0;320;22;1
251370305000059;1;476;472;453;6;13;335;0;122;0;12;3;472;0;0;0;472;51;380;41;0;0;0;0;472;316;126;20;10;0;470;465;5;0;0;2;0;0;472;472;0;0;465;5;2;221;219;210;3;6;154;0;59;0;5;1;219;0;0;0;219;26;175;18;0;0;0;0;219;142;62;9;6;0;218;215;3;0;0;1;0;0;219;219;0;0;216;2;1;255;253;243;3;7;181;0;63;0;7;2;253;0;0;0;253;25;205;23;0;0;0;0;253;174;64;11;4;0;252;250;2;0;0;1;0;0;253;253;0;0;249;3;1
251370305000060;1;875;875;873;0;2;728;0;105;0;42;0;868;1;0;6;875;22;0;806;0;18;29;0;843;787;56;0;0;32;868;368;500;0;0;7;0;0;866;866;0;9;862;0;4;407;407;407;0;0;332;0;54;0;21;0;404;0;0;3;407;11;0;375;0;8;13;0;393;372;21;0;0;14;405;172;233;0;0;2;0;0;400;400;0;7;397;0;3;468;468;466;0;2;396;0;51;0;21;0;464;1;0;3;468;11;0;431;0;10;16;0;450;415;35;0;0;18;463;196;267;0;0;5;0;0;466;466;0;2;465;0;1
251370305000061;1;413;413;402;6;0;282;0;62;0;68;1;412;0;0;1;412;10;23;361;18;0;0;1;398;363;35;0;0;15;413;413;0;0;0;0;0;0;407;407;0;6;350;13;44;206;206;198;4;0;144;0;29;0;32;1;205;0;0;1;205;4;11;180;10;0;0;1;196;182;14;0;0;10;206;206;0;0;0;0;0;0;203;203;0;3;178;5;20;207;207;204;2;0;138;0;33;0;36;0;207;0;0;0;207;6;12;181;8;0;0;0;202;181;21;0;0;5;207;207;0;0;0;0;0;0;204;204;0;3;172;8;24
251370305000062;1;925;925;919;6;0;662;9;194;6;54;0;925;0;0;0;922;234;2;686;0;0;0;3;910;836;68;6;0;15;925;925;0;0;0;0;0;0;925;925;0;0;859;66;0;445;445;441;4;0;311;4;100;4;26;0;445;0;0;0;444;120;1;323;0;0;0;1;438;403;33;2;0;7;445;445;0;0;0;0;0;0;445;445;0;0;412;33;0;480;480;478;2;0;351;5;94;2;28;0;480;0;0;0;478;114;1;363;0;0;0;2;472;433;35;4;0;8;480;480;0;0;0;0;0;0;480;480;0;0;447;33;0
251370305000063;1;743;743;743;0;0;607;5;94;0;37;0;735;0;0;8;737;358;0;379;0;0;0;6;737;635;102;0;0;6;743;743;0;0;0;0;0;0;735;735;0;8;731;0;4;353;353;353;0;0;297;2;37;0;17;0;348;0;0;5;350;170;0;180;0;0;0;3;350;301;49;0;0;3;353;353;0;0;0;0;0;0;348;348;0;5;345;0;3;390;390;390;0;0;310;3;57;0;20;0;387;0;0;3;387;188;0;199;0;0;0;3;387;334;53;0;0;3;390;390;0;0;0;0;0;0;387;387;0;3;386;0;1
251370305000064;1;645;645;619;26;0;481;22;133;0;9;0;633;12;0;0;645;378;173;30;64;0;0;0;645;600;45;0;0;0;645;645;0;0;0;0;0;0;645;645;0;0;640;5;0;311;311;298;13;0;225;10;71;0;5;0;304;7;0;0;311;174;87;16;34;0;0;0;311;290;21;0;0;0;311;311;0;0;0;0;0;0;311;311;0;0;308;3;0;334;334;321;13;0;256;12;62;0;4;0;329;5;0;0;334;204;86;14;30;0;0;0;334;310;24;0;0;0;334;334;0;0;0;0;0;0;334;334;0;0;332;2;0
251370305000065;1;982;962;898;31;33;650;9;239;5;59;0;912;43;0;7;962;882;2;14;57;7;0;0;962;557;331;61;13;0;962;962;0;0;0;0;0;0;962;962;0;0;916;46;0;440;439;404;15;20;287;3;115;3;31;0;412;22;0;5;439;398;1;7;29;4;0;0;439;258;150;26;5;0;439;439;0;0;0;0;0;0;439;439;0;0;414;25;0;542;523;494;16;13;363;6;124;2;28;0;500;21;0;2;523;484;1;7;28;3;0;0;523;299;181;35;8;0;523;523;0;0;0;0;0;0;523;523;0;0;502;21;0
251370305000066;1;722;722;722;0;0;504;75;114;0;29;0;281;310;0;131;722;0;3;719;0;0;0;0;722;458;258;6;0;0;639;639;0;2;0;81;0;0;722;717;5;0;715;0;2;359;359;359;0;0;251;36;55;0;17;0;140;158;0;61;359;0;2;357;0;0;0;0;359;228;128;3;0;0;312;312;0;1;0;46;0;0;359;357;2;0;356;0;1;363;363;363;0;0;253;39;59;0;12;0;141;152;0;70;363;0;1;362;0;0;0;0;363;230;130;3;0;0;327;327;0;1;0;35;0;0;363;360;3;0;359;0;1
251370305000067;1;829;823;823;0;0;626;13;135;0;49;0;693;27;9;94;816;0;38;668;109;0;1;7;803;760;43;0;0;20;746;445;301;3;1;73;0;0;814;814;0;9;808;0;6;419;414;414;0;0;313;5;74;0;22;0;353;14;5;42;408;0;20;336;51;0;1;6;401;383;18;0;0;13;371;221;150;3;1;39;0;0;411;411;0;3;409;0;2;410;409;409;0;0;313;8;61;0;27;0;340;13;4;52;408;0;18;332;58;0;0;1;402;377;25;0;0;7;375;224;151;0;0;34;0;0;403;403;0;6;399;0;4
251370305000068;1;1147;1147;1139;8;0;981;1;131;0;34;0;537;140;0;470;1091;0;5;1053;1;0;32;56;1068;999;69;0;0;79;1073;1065;8;6;3;53;0;12;1142;1102;40;5;1045;29;28;566;566;561;5;0;480;1;68;0;17;0;256;71;0;239;532;0;2;515;1;0;14;34;520;488;32;0;0;46;524;519;5;4;1;30;0;7;562;539;23;4;511;15;13;581;581;578;3;0;501;0;63;0;17;0;281;69;0;231;559;0;3;538;0;0;18;22;548;511;37;0;0;33;549;546;3;2;2;23;0;5;580;563;17;1;534;14;15
251370305000069;1;685;685;667;18;0;457;21;151;0;56;0;685;0;0;0;685;46;594;42;0;0;3;0;685;481;177;27;0;0;639;639;0;0;0;46;0;0;683;683;0;2;624;59;0;323;323;315;8;0;218;8;66;0;31;0;323;0;0;0;323;22;279;20;0;0;2;0;323;229;81;13;0;0;299;299;0;0;0;24;0;0;322;322;0;1;291;31;0;362;362;352;10;0;239;13;85;0;25;0;362;0;0;0;362;24;315;22;0;0;1;0;362;252;96;14;0;0;340;340;0;0;0;22;0;0;361;361;0;1;333;28;0
251370305000070;1;644;644;628;16;0;441;27;95;0;81;0;642;0;0;2;644;0;2;632;10;0;0;0;614;528;70;2;14;30;644;644;0;0;0;0;0;0;644;644;0;0;551;86;7;293;293;286;7;0;209;13;39;0;32;0;292;0;0;1;293;0;2;288;3;0;0;0;276;235;32;0;9;17;293;293;0;0;0;0;0;0;293;293;0;0;252;38;3;351;351;342;9;0;232;14;56;0;49;0;350;0;0;1;351;0;0;344;7;0;0;0;338;293;38;2;5;13;351;351;0;0;0;0;0;0;351;351;0;0;299;48;4
251370305000071;1;693;693;682;5;0;571;11;88;0;23;0;686;0;0;7;689;12;650;16;5;0;6;4;670;613;57;0;0;23;693;693;0;0;0;0;0;0;690;690;0;3;669;21;0;327;327;321;2;0;272;5;38;0;12;0;323;0;0;4;325;4;303;11;3;0;4;2;315;292;23;0;0;12;327;327;0;0;0;0;0;0;327;327;0;0;322;5;0;366;366;361;3;0;299;6;50;0;11;0;363;0;0;3;364;8;347;5;2;0;2;2;355;321;34;0;0;11;366;366;0;0;0;0;0;0;363;363;0;3;347;16;0
251370305000072;1;1129;1129;1129;0;0;836;2;237;0;54;0;1071;3;0;55;1106;24;0;837;245;0;0;23;1091;1020;69;2;0;38;1121;1109;12;6;0;2;0;0;1118;1109;9;11;1015;86;8;553;553;553;0;0;408;1;118;0;26;0;526;1;0;26;544;10;0;410;124;0;0;9;536;499;36;1;0;17;549;545;4;2;0;2;0;0;547;540;7;6;495;40;5;576;576;576;0;0;428;1;119;0;28;0;545;2;0;29;562;14;0;427;121;0;0;14;555;521;33;1;0;21;572;564;8;4;0;0;0;0;571;569;2;5;520;46;3
251370305000073;1;998;998;994;4;0;753;15;216;0;9;5;988;8;0;2;998;25;640;304;28;0;1;0;997;863;115;19;0;1;995;995;0;0;0;3;0;0;996;996;0;2;952;41;3;463;463;461;2;0;342;7;105;0;6;3;457;4;0;2;463;12;297;140;13;0;1;0;462;404;48;10;0;1;461;461;0;0;0;2;0;0;461;461;0;2;439;20;2;535;535;533;2;0;411;8;111;0;3;2;531;4;0;0;535;13;343;164;15;0;0;0;535;459;67;9;0;0;534;534;0;0;0;1;0;0;535;535;0;0;513;21;1
251370305000074;1;948;948;936;12;0;604;2;285;0;57;0;927;0;0;21;947;18;16;769;144;0;0;1;930;783;114;26;7;18;944;944;0;0;0;4;0;0;945;945;0;3;887;45;13;440;440;436;4;0;284;0;125;0;31;0;426;0;0;14;439;10;5;357;67;0;0;1;433;363;57;10;3;7;438;438;0;0;0;2;0;0;438;438;0;2;413;21;4;508;508;500;8;0;320;2;160;0;26;0;501;0;0;7;508;8;11;412;77;0;0;0;497;420;57;16;4;11;506;506;0;0;0;2;0;0;507;507;0;1;474;24;9
251370305000075;1;805;805;778;6;21;598;0;197;1;9;0;735;65;0;5;805;44;718;42;1;0;0;0;804;261;322;148;73;1;805;32;773;0;0;0;0;0;805;805;0;0;777;27;1;346;346;336;1;9;262;0;80;1;3;0;313;30;0;3;346;18;304;23;1;0;0;0;345;120;139;58;28;1;346;15;331;0;0;0;0;0;346;346;0;0;332;13;1;459;459;442;5;12;336;0;117;0;6;0;422;35;0;2;459;26;414;19;0;0;0;0;459;141;183;90;45;0;459;17;442;0;0;0;0;0;459;459;0;0;445;14;0
251370305000076;1;712;712;709;3;0;596;0;105;0;4;7;590;11;0;111;712;9;10;693;0;0;0;0;712;612;92;8;0;0;712;712;0;0;0;0;0;0;712;712;0;0;628;58;26;367;367;366;1;0;310;0;52;0;2;3;304;7;0;56;367;7;7;353;0;0;0;0;367;317;46;4;0;0;367;367;0;0;0;0;0;0;367;367;0;0;328;27;12;345;345;343;2;0;286;0;53;0;2;4;286;4;0;55;345;2;3;340;0;0;0;0;345;295;46;4;0;0;345;345;0;0;0;0;0;0;345;345;0;0;300;31;14
251370305000077;1;1175;1175;1175;0;0;905;15;163;0;86;6;998;23;0;154;1171;7;8;1101;5;0;50;4;1140;1067;73;0;0;35;1107;1107;0;52;0;16;0;0;1170;1169;1;5;1072;4;93;574;574;574;0;0;429;7;87;0;48;3;484;11;0;79;571;5;4;535;1;0;26;3;557;519;38;0;0;17;541;541;0;26;0;7;0;0;571;571;0;3;524;3;44;601;601;601;0;0;476;8;76;0;38;3;514;12;0;75;600;2;4;566;4;0;24;1;583;548;35;0;0;18;566;566;0;26;0;9;0;0;599;598;1;2;548;1;49
251370305000078;1;644;644;622;20;2;471;29;113;0;31;0;568;44;0;32;644;7;19;617;0;0;1;0;634;520;76;3;35;10;642;642;0;2;0;0;0;0;644;644;0;0;555;73;16;303;303;292;10;1;217;10;60;0;16;0;266;23;0;14;303;3;9;290;0;0;1;0;298;248;33;1;16;5;302;302;0;1;0;0;0;0;303;303;0;0;256;40;7;341;341;330;10;1;254;19;53;0;15;0;302;21;0;18;341;4;10;327;0;0;0;0;336;272;43;2;19;5;340;340;0;1;0;0;0;0;341;341;0;0;299;33;9
251370305000079;1;1003;1003;981;22;0;801;3;150;0;43;6;652;154;0;197;994;0;8;978;0;0;8;9;937;839;90;2;6;66;955;955;0;0;0;48;0;0;1002;1002;0;1;873;54;75;490;490;480;10;0;389;2;78;0;18;3;319;73;0;98;486;0;4;478;0;0;4;4;461;412;49;0;0;29;463;463;0;0;0;27;0;0;489;489;0;1;429;21;39;513;513;501;12;0;412;1;72;0;25;3;333;81;0;99;508;0;4;500;0;0;4;5;476;427;41;2;6;37;492;492;0;0;0;21;0;0;513;513;0;0;444;33;36
251370305000080;1;1107;1107;1081;18;8;895;3;199;0;8;2;908;92;0;107;1102;30;8;1064;0;0;0;5;1099;924;147;28;0;8;1107;1107;0;0;0;0;0;0;1107;1107;0;0;1023;79;5;530;530;520;7;3;433;0;92;0;4;1;436;44;0;50;527;13;5;509;0;0;0;3;525;436;76;13;0;5;530;530;0;0;0;0;0;0;530;530;0;0;497;32;1;577;577;561;11;5;462;3;107;0;4;1;472;48;0;57;575;17;3;555;0;0;0;2;574;488;71;15;0;3;577;577;0;0;0;0;0;0;577;577;0;0;526;47;4
251370305000081;1;819;815;814;1;0;665;4;128;0;18;0;740;65;0;10;815;0;69;746;0;0;0;0;815;720;95;0;0;0;815;815;0;0;0;0;0;0;815;815;0;0;780;35;0;411;410;409;1;0;331;1;65;0;13;0;368;37;0;5;410;0;33;377;0;0;0;0;410;363;47;0;0;0;410;410;0;0;0;0;0;0;410;410;0;0;392;18;0;408;405;405;0;0;334;3;63;0;5;0;372;28;0;5;405;0;36;369;0;0;0;0;405;357;48;0;0;0;405;405;0;0;0;0;0;0;405;405;0;0;388;17;0
251370305000082;1;990;990;980;10;0;794;5;152;3;36;0;969;13;0;8;990;101;3;878;0;0;8;0;977;866;104;3;4;13;990;990;0;0;0;0;0;0;990;990;0;0;987;0;3;490;490;484;6;0;384;4;82;2;18;0;481;6;0;3;490;54;1;430;0;0;5;0;481;433;45;1;2;9;490;490;0;0;0;0;0;0;490;490;0;0;488;0;2;500;500;496;4;0;410;1;70;1;18;0;488;7;0;5;500;47;2;448;0;0;3;0;496;433;59;2;2;4;500;500;0;0;0;0;0;0;500;500;0;0;499;0;1
251370305000083;1;564;564;553;11;0;435;0;97;0;32;0;521;37;0;6;564;6;15;543;0;0;0;0;564;481;77;6;0;0;564;564;0;0;0;0;0;0;564;564;0;0;526;20;18;267;267;264;3;0;204;0;48;0;15;0;251;13;0;3;267;3;4;260;0;0;0;0;267;226;38;3;0;0;267;267;0;0;0;0;0;0;267;267;0;0;248;12;7;297;297;289;8;0;231;0;49;0;17;0;270;24;0;3;297;3;11;283;0;0;0;0;297;255;39;3;0;0;297;297;0;0;0;0;0;0;297;297;0;0;278;8;11
251370305000084;1;1096;1096;1087;1;8;886;15;184;0;9;2;1059;15;0;22;1096;0;3;1093;0;0;0;0;1096;953;131;8;4;0;1096;1096;0;0;0;0;0;0;1096;1091;5;0;1043;47;1;545;545;540;1;4;450;5;87;0;3;0;524;9;0;12;545;0;1;544;0;0;0;0;545;473;65;4;3;0;545;545;0;0;0;0;0;0;545;542;3;0;521;20;1;551;551;547;0;4;436;10;97;0;6;2;535;6;0;10;551;0;2;549;0;0;0;0;551;480;66;4;1;0;551;551;0;0;0;0;0;0;551;549;2;0;522;27;0
251370305000085;1;1142;1141;1141;0;0;933;17;159;13;19;0;876;146;0;119;1114;27;26;1036;0;0;25;27;1100;947;136;14;3;41;1012;1012;0;62;2;65;0;0;1141;1141;0;0;975;46;120;559;558;558;0;0;460;7;74;7;10;0;428;76;0;54;546;11;14;506;0;0;15;12;537;463;66;6;2;21;490;490;0;34;1;33;0;0;558;558;0;0;479;26;53;583;583;583;0;0;473;10;85;6;9;0;448;70;0;65;568;16;12;530;0;0;10;15;563;484;70;8;1;20;522;522;0;28;1;32;0;0;583;583;0;0;496;20;67
251370305000086;1;16;16;16;0;0;0;4;8;4;0;0;0;16;0;0;16;0;8;8;0;0;0;0;16;16;0;0;0;0;6;0;6;8;0;2;0;0;16;16;0;0;14;2;0;8;8;8;0;0;0;2;4;2;0;0;0;8;0;0;8;0;4;4;0;0;0;0;8;8;0;0;0;0;3;0;3;4;0;1;0;0;8;8;0;0;7;1;0;8;8;8;0;0;0;2;4;2;0;0;0;8;0;0;8;0;4;4;0;0;0;0;8;8;0;0;0;0;3;0;3;4;0;1;0;0;8;8;0;0;7;1;0
251370305000087;1;1038;1036;1019;17;0;655;13;167;3;193;5;1024;0;0;12;1017;30;27;954;0;0;6;19;1001;884;93;18;6;35;943;943;0;0;0;93;0;0;1031;1028;3;5;867;85;76;515;513;505;8;0;321;6;82;2;99;3;508;0;0;5;505;17;16;470;0;0;2;8;497;437;47;8;5;16;463;463;0;0;0;50;0;0;511;509;2;2;433;44;32;523;523;514;9;0;334;7;85;1;94;2;516;0;0;7;512;13;11;484;0;0;4;11;504;447;46;10;1;19;480;480;0;0;0;43;0;0;520;519;1;3;434;41;44
251370305000088;1;773;773;773;0;0;561;26;133;3;50;0;735;24;0;14;764;8;113;640;2;0;1;9;756;649;99;4;4;17;726;389;337;0;0;47;0;0;769;763;6;4;729;26;8;384;384;384;0;0;283;13;63;2;23;0;362;13;0;9;379;4;56;318;1;0;0;5;374;320;50;1;3;10;357;190;167;0;0;27;0;0;382;380;2;2;360;16;4;389;389;389;0;0;278;13;70;1;27;0;373;11;0;5;385;4;57;322;1;0;1;4;382;329;49;3;1;7;369;199;170;0;0;20;0;0;387;383;4;2;369;10;4
251370305000089;1;980;816;790;22;4;605;35;101;38;31;6;631;50;0;135;776;9;2;759;3;0;3;40;747;691;56;0;0;69;225;225;0;30;0;561;0;0;808;808;0;8;675;55;78;566;405;393;10;2;300;16;55;18;14;2;307;26;0;72;383;4;1;376;1;0;1;22;368;341;27;0;0;37;112;112;0;16;0;277;0;0;402;402;0;3;334;26;42;414;411;397;12;2;305;19;46;20;17;4;324;24;0;63;393;5;1;383;2;0;2;18;379;350;29;0;0;32;113;113;0;14;0;284;0;0;406;406;0;5;341;29;36
251370305000090;1;595;595;593;0;0;516;4;60;0;8;7;458;85;0;52;595;12;43;529;0;0;11;0;586;514;62;10;0;9;473;473;0;27;21;74;0;0;595;587;8;0;515;13;59;302;302;301;0;0;264;1;30;0;5;2;231;46;0;25;302;5;27;265;0;0;5;0;297;259;33;5;0;5;238;238;0;15;11;38;0;0;302;299;3;0;263;7;29;293;293;292;0;0;252;3;30;0;3;5;227;39;0;27;293;7;16;264;0;0;6;0;289;255;29;5;0;4;235;235;0;12;10;36;0;0;293;288;5;0;252;6;30
251370305000091;1;76;76;76;0;0;48;8;17;0;3;0;76;0;0;0;76;0;15;61;0;0;0;0;76;46;30;0;0;0;76;76;0;0;0;0;0;0;76;76;0;0;72;0;4;34;34;34;0;0;22;3;7;0;2;0;34;0;0;0;34;0;7;27;0;0;0;0;34;22;12;0;0;0;34;34;0;0;0;0;0;0;34;34;0;0;32;0;2;42;42;42;0;0;26;5;10;0;1;0;42;0;0;0;42;0;8;34;0;0;0;0;42;24;18;0;0;0;42;42;0;0;0;0;0;0;42;42;0;0;40;0;2
251370305000092;1;702;702;693;9;0;513;32;109;2;46;0;696;6;0;0;702;9;119;574;0;0;0;0;693;372;247;60;14;9;670;668;2;0;0;32;0;0;702;702;0;0;643;59;0;347;347;344;3;0;252;17;56;1;21;0;345;2;0;0;347;4;59;284;0;0;0;0;344;192;114;30;8;3;331;330;1;0;0;16;0;0;347;347;0;0;318;29;0;355;355;349;6;0;261;15;53;1;25;0;351;4;0;0;355;5;60;290;0;0;0;0;349;180;133;30;6;6;339;338;1;0;0;16;0;0;355;355;0;0;325;30;0
251370305000093;8;370;370;370;0;0;126;0;17;219;4;4;27;241;0;102;363;1;13;347;0;0;2;7;357;331;16;7;3;13;9;9;0;361;0;0;0;0;368;368;0;2;312;34;22;201;201;201;0;0;60;0;13;125;2;1;13;128;0;60;196;1;5;190;0;0;0;5;194;179;10;3;2;7;6;6;0;195;0;0;0;0;201;201;0;0;167;21;13;169;169;169;0;0;66;0;4;94;2;3;14;113;0;42;167;0;8;157;0;0;2;2;163;152;6;4;1;6;3;3;0;166;0;0;0;0;167;167;0;2;145;13;9
251370305000094;8;505;505;505;0;0;0;0;0;505;0;0;467;11;0;27;499;0;8;491;0;0;0;6;213;204;9;0;0;292;0;0;0;186;7;312;0;0;505;505;0;0;505;0;0;257;257;257;0;0;0;0;0;257;0;0;234;7;0;16;253;0;5;248;0;0;0;4;103;99;4;0;0;154;0;0;0;96;4;157;0;0;257;257;0;0;257;0;0;248;248;248;0;0;0;0;0;248;0;0;233;4;0;11;246;0;3;243;0;0;0;2;110;105;5;0;0;138;0;0;0;90;3;155;0;0;248;248;0;0;248;0;0
251370305000095;8;574;574;572;2;0;112;0;9;444;9;0;35;137;0;402;542;0;0;382;41;14;105;32;517;449;58;10;0;57;73;57;16;144;14;343;0;0;568;568;0;6;510;14;44;300;300;299;1;0;48;0;7;240;5;0;19;67;0;214;279;0;0;190;22;7;60;21;263;225;33;5;0;37;35;28;7;70;5;190;0;0;296;296;0;4;265;6;25;274;274;273;1;0;64;0;2;204;4;0;16;70;0;188;263;0;0;192;19;7;45;11;254;224;25;5;0;20;38;29;9;74;9;153;0;0;272;272;0;2;245;8;19
251370305000096;8;440;440;440;0;0;3;0;0;437;0;0;0;46;1;393;329;0;8;279;33;0;9;111;270;258;12;0;0;170;0;0;0;433;0;7;0;0;440;440;0;0;368;8;64;217;217;217;0;0;2;0;0;215;0;0;0;21;1;195;159;0;3;138;16;0;2;58;131;127;4;0;0;86;0;0;0;213;0;4;0;0;217;217;0;0;183;5;29;223;223;223;0;0;1;0;0;222;0;0;0;25;0;198;170;0;5;141;17;0;7;53;139;131;8;0;0;84;0;0;0;220;0;3;0;0;223;223;0;0;185;3;35
251370305000097;8;354;354;354;0;0;280;0;6;64;4;0;0;85;0;269;354;0;2;199;153;0;0;0;354;334;7;9;4;0;0;0;0;299;37;10;0;8;353;353;0;1;169;23;161;167;167;167;0;0;131;0;4;30;2;0;0;37;0;130;167;0;0;96;71;0;0;0;167;157;2;5;3;0;0;0;0;141;17;6;0;3;166;166;0;1;83;10;73;187;187;187;0;0;149;0;2;34;2;0;0;48;0;139;187;0;2;103;82;0;0;0;187;177;5;4;1;0;0;0;0;158;20;4;0;5;187;187;0;0;86;13;88
251370305000098;8;139;139;139;0;0;31;0;0;103;5;0;0;133;0;6;129;0;0;127;2;0;0;10;129;93;18;7;11;10;0;0;0;131;0;8;0;0;139;139;0;0;139;0;0;72;72;72;0;0;16;0;0;53;3;0;0;68;0;4;67;0;0;66;1;0;0;5;67;48;8;5;6;5;0;0;0;67;0;5;0;0;72;72;0;0;72;0;0;67;67;67;0;0;15;0;0;50;2;0;0;65;0;2;62;0;0;61;1;0;0;5;62;45;10;2;5;5;0;0;0;64;0;3;0;0;67;67;0;0;67;0;0
251370305000099;5;367;367;357;7;0;317;0;25;5;20;0;0;0;0;367;367;0;0;367;0;0;0;0;364;345;19;0;0;3;367;367;0;0;0;0;0;0;367;367;0;0;367;0;0;166;166;163;2;0;147;0;8;2;9;0;0;0;0;166;166;0;0;166;0;0;0;0;165;156;9;0;0;1;166;166;0;0;0;0;0;0;166;166;0;0;166;0;0;201;201;194;5;0;170;0;17;3;11;0;0;0;0;201;201;0;0;201;0;0;0;0;199;189;10;0;0;2;201;201;0;0;0;0;0;0;201;201;0;0;201;0;0
251370305000100;5;681;681;612;69;0;472;11;140;4;54;0;12;1;0;668;651;0;4;600;44;0;3;30;263;251;10;2;0;418;616;616;0;11;4;50;0;0;677;677;0;4;534;48;95;343;343;313;30;0;239;6;69;3;26;0;8;1;0;334;329;0;3;306;18;0;2;14;137;131;5;1;0;206;308;308;0;6;3;26;0;0;341;341;0;2;271;25;45;338;338;299;39;0;233;5;71;1;28;0;4;0;0;334;322;0;1;294;26;0;1;16;126;120;5;1;0;212;308;308;0;5;1;24;0;0;336;336;0;2;263;23;50
251370305000101;8;541;541;541;0;0;21;0;0;418;102;0;112;32;0;397;506;2;0;482;0;0;22;35;337;330;7;0;0;204;276;83;193;196;0;46;4;19;536;373;163;5;210;26;137;283;283;283;0;0;8;0;0;214;61;0;59;19;0;205;265;1;0;251;0;0;13;18;172;168;4;0;0;111;145;42;103;101;0;25;2;10;282;201;81;1;111;14;76;258;258;258;0;0;13;0;0;204;41;0;53;13;0;192;241;1;0;231;0;0;9;17;165;162;3;0;0;93;131;41;90;95;0;21;2;9;254;172;82;4;99;12;61
251370305000102;8;535;535;535;0;0;222;0;10;303;0;0;112;9;0;414;418;0;0;360;0;0;58;117;332;325;3;4;0;203;18;18;0;259;0;258;0;0;535;534;1;0;466;29;39;265;265;265;0;0;115;0;4;146;0;0;54;5;0;206;203;0;0;175;0;0;28;62;160;156;1;3;0;105;9;9;0;135;0;121;0;0;265;264;1;0;230;15;19;270;270;270;0;0;107;0;6;157;0;0;58;4;0;208;215;0;0;185;0;0;30;55;172;169;2;1;0;98;9;9;0;124;0;137;0;0;270;270;0;0;236;14;20
251370305000103;8;43;43;43;0;0;0;10;0;28;2;3;19;10;0;14;41;0;0;41;0;0;0;2;41;35;6;0;0;2;4;4;0;36;3;0;0;0;38;38;0;5;20;10;8;24;24;24;0;0;0;6;0;15;1;2;11;5;0;8;23;0;0;23;0;0;0;1;23;20;3;0;0;1;3;3;0;19;2;0;0;0;21;21;0;3;12;5;4;19;19;19;0;0;0;4;0;13;1;1;8;5;0;6;18;0;0;18;0;0;0;1;18;15;3;0;0;1;1;1;0;17;1;0;0;0;17;17;0;2;8;5;4
251370305000104;8;102;102;102;0;0;56;0;13;26;7;0;0;57;0;45;102;0;0;102;0;0;0;0;87;78;4;5;0;15;0;0;0;62;0;40;0;0;102;102;0;0;91;11;0;50;50;50;0;0;27;0;6;13;4;0;0;29;0;21;50;0;0;50;0;0;0;0;42;36;2;4;0;8;0;0;0;29;0;21;0;0;50;50;0;0;44;6;0;52;52;52;0;0;29;0;7;13;3;0;0;28;0;24;52;0;0;52;0;0;0;0;45;42;2;1;0;7;0;0;0;33;0;19;0;0;52;52;0;0;47;5;0
251370305000105;5;612;612;612;0;0;460;5;94;4;49;0;0;230;0;382;608;0;0;462;3;0;143;4;490;486;4;0;0;122;587;587;0;9;0;3;0;13;598;598;0;14;514;17;67;311;311;311;0;0;234;3;48;3;23;0;0;114;0;197;307;0;0;230;1;0;76;4;236;234;2;0;0;75;299;299;0;4;0;2;0;6;301;301;0;10;264;9;28;301;301;301;0;0;226;2;46;1;26;0;0;116;0;185;301;0;0;232;2;0;67;0;254;252;2;0;0;47;288;288;0;5;0;1;0;7;297;297;0;4;250;8;39
251370305000106;1;888;888;860;28;0;542;193;147;0;6;0;493;327;0;68;888;13;116;759;0;0;0;0;888;614;236;34;4;0;888;883;5;0;0;0;0;0;888;885;3;0;865;20;0;429;429;416;13;0;264;100;63;0;2;0;229;169;0;31;429;6;56;367;0;0;0;0;429;291;117;19;2;0;429;426;3;0;0;0;0;0;429;428;1;0;419;9;0;459;459;444;15;0;278;93;84;0;4;0;264;158;0;37;459;7;60;392;0;0;0;0;459;323;119;15;2;0;459;457;2;0;0;0;0;0;459;457;2;0;446;11;0
